id,ra,dec,class,subclass
5645343000150245920200060103,121.1037,25.700674,QSO,BROADLINE
5645374700150245920200060103,121.47284,25.463226,STAR,WDhotter
5645296900150245920200060103,121.4038,25.503519,QSO,BROADLINE
5645367000150245920200060103,121.59826,25.532498,QSO,BROADLINE
5645361600150245920200060103,121.74717,25.409319,STAR,F6V (16673)
5645363000150245920200060103,121.71242,25.481827,STAR,F3/F5V (30743)
5645368800150245920200060103,121.75289,25.523418,QSO,BROADLINE
5645370300150245920200060103,121.69086,25.57599,QSO,BROADLINE
5645657900150245920200060103,120.54456,26.476617,QSO,BROADLINE
5645664000150245920200060103,120.69008,26.553126,QSO,BROADLINE
5754118700150245920200060103,120.44448,26.835074,QSO,BROADLINE
5645678900150245920200060103,120.47552,26.829007,QSO,BROADLINE
5754120500150245920200060103,120.45713,26.923344,STAR,F3/F5V (30743)
5645696100150245920200060103,120.69798,26.846144,STAR,F3/F5V (30743)
5645512200150245920200060103,120.74572,25.937102,QSO,BROADLINE
5645355600150245920200060103,120.96289,25.77649,QSO,BROADLINE
5645359200150245920200060103,120.91838,25.924319,STAR,M1 (204445)
5645510700150245920200060103,120.92515,25.941413,QSO,BROADLINE
5645589800150245920200060103,121.01459,26.031317,STAR,O8/O9 (167771)
5645415300150245920200060103,121.24461,25.700561,STAR,F3/F5V (30743)
5645414900150245920200060103,121.33212,25.699247,QSO,BROADLINE
5645417900150245920200060103,121.3469,25.808367,QSO,BROADLINE
5645433200150245920200060103,121.12551,25.995821,STAR,K5Ve (118100)
5645433900150245920200060103,121.13906,26.013362,QSO,BROADLINE
5645604800150245920200060103,120.7416,26.16688,QSO,BROADLINE
5645592600150245920200060103,120.98144,26.122225,STAR,F3/F5V (30743)
5645595600150245920200060103,120.97047,26.188843,QSO,BROADLINE
5645607600150245920200060103,120.82958,26.333744,STAR,F3/F5V (30743)
5645596400150245920200060103,120.93872,26.255111,QSO,BROADLINE
5645606700150245920200060103,120.89532,26.29225,QSO,BROADLINE
5645607500150245920200060103,120.87997,26.313464,STAR,WDcooler
5645434800150245920200060103,121.1486,26.0717,QSO,BROADLINE
5645434200150245920200060103,121.16274,26.055147,QSO,BROADLINE
5645439900150245920200060103,121.15615,26.088626,QSO,BROADLINE
5645593000150245920200060103,121.03376,26.184832,QSO,BROADLINE
5645439400150245920200060103,121.18545,26.092436,QSO,BROADLINE
5645439300150245920200060103,121.19769,26.072851,STAR,F6V (16673)
5645435400150245920200060103,121.29102,26.023026,QSO,BROADLINE
5645435600150245920200060103,121.32946,26.027032,STAR,F3/F5V (30743)
5645371300150245920200060103,121.65826,25.617937,STAR,F3/F5V (30743)
5645416400150245920200060103,121.40004,25.819967,QSO,BROADLINE
5645425300150245920200060103,121.3661,25.93865,STAR,G8V (101501)
5645372300150245920200060103,121.81013,25.674539,QSO,BROADLINE
5645384100150245920200060103,121.76225,25.790949,STAR,WDhotter
5645374300150245920200060103,121.83972,25.7489,QSO,BROADLINE
5645405700150245920200060103,121.72592,25.872195,STAR,WDhotter
5645402900150245920200060103,121.79618,25.823785,STAR,A2II (39866)
5645392400150245920200060103,121.84669,25.765001,STAR,K5 (G_19-24)
5645426300150245920200060103,121.42362,25.993901,QSO,BROADLINE
3504549900150245920200060103,121.49969,26.100777,QSO,BROADLINE
5645460600150245920200060103,121.42264,26.241476,STAR,F3/F5V (30743)
5645456900150245920200060103,121.46992,26.170683,STAR,F0IV (81937)
5645445300150245920200060103,121.63034,26.078783,QSO,BROADLINE
5645445000150245920200060103,121.65377,26.081116,STAR,WDhotter
5645446600150245920200060103,121.66081,26.127613,QSO,BROADLINE
5645408700150245920200060103,121.9913,25.952746,STAR,sd:F0 (G_84-29)
5645446300150245920200060103,121.78177,26.09301,STAR,F8V (G_243-63)
5645449500150245920200060103,121.68598,26.191298,QSO,BROADLINE
5645446400150245920200060103,121.78072,26.124761,QSO,BROADLINE
5645451300150245920200060103,121.7787,26.167071,QSO,BROADLINE
5645408000150245920200060103,121.85198,26.043943,STAR,WDmagnetic
5645610100150245920200060103,120.78323,26.412659,QSO,BROADLINE
5645664300150245920200060103,120.70159,26.582293,GALAXY,STARFORMING
5645612200150245920200060103,120.9046,26.410915,QSO,
5645612400150245920200060103,120.94297,26.44596,QSO,BROADLINE
5645616300150245920200060103,120.87666,26.473337,QSO,BROADLINE
5645613700150245920200060103,120.99613,26.440645,STAR,F3/F5V (30743)
5645617100150245920200060103,120.95609,26.502089,QSO,
5645663600150245920200060103,120.80889,26.630558,QSO,BROADLINE
5645618000150245920200060103,120.98277,26.548821,STAR,WDhotter
5645603000150245920200060103,121.15516,26.336001,QSO,BROADLINE
5645626800150245920200060103,121.27244,26.514592,QSO,BROADLINE
5645686900150245920200060103,120.82746,26.784325,STAR,F3/F5V (30743)
5645697400150245920200060103,120.85902,26.934419,QSO,BROADLINE
5645641600150245920200060103,121.18671,26.668246,STAR,WDhotter
5645645800150245920200060103,121.10837,26.719611,STAR,WDcooler
5645683100150245920200060103,121.09289,26.773984,QSO,BROADLINE
5645650800150245920200060103,121.14686,26.769115,STAR,F0IV (81937)
5645641300150245920200060103,121.22297,26.640765,GALAXY,
